IId FId MId
merino25405 merino23454 merino23489
merino25406 0 merino23781
merino25407 merino23534 merino23781
merino25408 0 merino23663
merino25409 merino23290 merino23663
merino25410 merino23454 0
merino25411 merino23454 merino23375
merino25412 merino23474 0
merino25413 merino23474 merino23113
merino25414 merino23446 merino23461
merino25415 0 merino23461
merino25416 merino23158 merino23341
merino25417 0 merino23341
merino25418 merino23158 merino23835
merino25419 merino23158 merino23835
merino25420 merino23534 merino23789
merino25421 merino23534 merino23789
merino25422 merino23052 merino23779
merino25423 merino23052 merino23779
merino25424 merino23516 merino23391
merino25425 0 merino23391
merino25426 0 merino23739
merino25427 merino23052 merino23739
merino25428 0 merino23535
merino25429 0 merino23535
merino25430 0 merino23639
merino25431 merino23534 merino23639
merino25432 merino23580 merino23439
merino25433 merino23580 merino23439
merino25434 merino23052 0
merino25435 0 merino23141
merino25436 merino23474 merino23687
merino25437 merino23474 merino23687
merino25438 merino23580 merino23475
merino25439 merino23580 merino23475
merino25440 merino23052 merino23787
merino25441 0 merino23787
merino25442 0 merino23265
merino25443 0 merino23265
merino25444 merino23446 merino23501
merino25445 merino23446 merino23501
merino25446 merino23290 merino23409
merino25447 merino23290 merino23409
merino25448 merino23052 merino23037
merino25449 merino23052 merino23037
merino25450 merino23534 merino23763
merino25451 merino23534 merino23763
merino25452 0 merino23389
merino25453 0 merino23389
merino25454 0 merino23477
merino25455 merino23290 merino23477
merino25456 merino23580 merino23413
merino25457 merino23580 merino23413
merino25458 merino23582 merino23223
merino25459 merino23582 merino23223
merino25460 merino23290 merino23793
merino25461 merino23290 merino23793
merino25462 0 merino23667
merino25463 merino23158 merino23667
merino25464 merino23290 merino23795
merino25465 merino23290 0
merino25466 merino23290 merino23459
merino25467 merino23290 merino23459
merino25468 merino23290 merino23585
merino25469 0 merino23585
merino25470 merino23580 merino23473
merino25471 0 merino23473
merino25472 0 merino23059
merino25473 merino23290 merino23059
merino25474 0 merino23553
merino25475 merino23474 0
merino25476 merino23516 merino23727
merino25477 merino23516 0
merino25478 0 merino23633
merino25479 merino23454 merino23633
merino25480 merino23516 merino23371
merino25481 merino23516 merino23371
merino25482 merino23454 merino23385
merino25483 merino23454 merino23385
merino25484 0 merino23651
merino25485 0 merino23651
merino25486 0 merino23507
merino25487 merino23454 merino23507
merino25488 merino23580 merino23091
merino25489 0 merino23091
merino25490 merino23474 merino23041
merino25491 merino23474 merino23041
merino25492 merino23454 merino23387
merino25493 merino23454 merino23387
merino25494 merino23454 merino23671
merino25495 0 0
merino25496 0 merino23833
merino25497 merino23052 merino23833
merino25498 0 merino23271
merino25499 merino23446 merino23271
merino25500 merino23158 merino23809
merino25501 merino23158 merino23809
merino25502 merino23534 merino23693
merino25503 merino23534 merino23693
merino25504 merino23580 merino23499
merino25505 merino23580 merino23499
merino25506 merino23290 merino23577
merino25507 0 0
merino25508 0 merino23467
merino25509 0 merino23467
merino25510 merino23474 0
merino25511 0 merino23043
merino25512 merino23580 merino23537
merino25513 merino23580 merino23537
merino25514 0 merino23363
merino25515 merino23582 merino23363
merino25516 merino23474 merino23495
merino25517 merino23474 merino23495
merino25518 0 merino23365
merino25519 0 merino23365
merino25520 merino23580 merino23069
merino25521 0 merino23069
merino25522 merino23534 merino23127
merino25523 merino23534 0
merino25524 merino23474 merino23621
merino25525 merino23474 merino23621
merino25526 merino23052 merino23273
merino25527 merino23052 merino23273
merino25528 merino23580 merino23053
merino25529 merino23580 merino23053
merino25530 merino23516 merino23309
merino25531 merino23516 merino23309
merino25532 merino23158 merino23359
merino25533 merino23158 merino23359
merino25534 merino23446 merino23729
merino25535 merino23446 merino23729
merino25536 merino23582 merino23525
merino25537 merino23582 merino23525
merino25538 merino23474 merino23601
merino25539 0 merino23601
merino25540 merino23582 merino23707
merino25541 merino23582 merino23707
merino25542 merino23446 merino23397
merino25543 merino23446 merino23397
merino25544 merino23516 merino23293
merino25545 0 merino23293
merino25546 merino23516 merino23235
merino25547 merino23516 merino23235
merino25548 0 merino23653
merino25549 merino23158 merino23653
merino25550 0 merino23571
merino25551 merino23158 merino23571
merino25552 merino23582 merino23551
merino25553 0 merino23551
merino25554 0 merino23519
merino25555 merino23474 merino23519
merino25556 0 merino23491
merino25557 merino23474 merino23491
merino25558 0 merino23631
merino25559 merino23446 0
merino25560 merino23582 merino23243
merino25561 0 merino23243
merino25562 0 merino23135
merino25563 merino23474 merino23135
merino25564 0 merino23799
merino25565 merino23454 merino23799
merino25566 0 0
merino25567 merino23580 merino23337
merino25568 merino23582 merino23657
merino25569 merino23582 merino23657
merino25570 0 merino23597
merino25571 merino23474 merino23597
merino25572 merino23158 merino23543
merino25573 merino23158 merino23543
merino25574 0 merino23111
merino25575 merino23052 merino23111
merino25576 merino23516 merino23485
merino25577 merino23516 merino23485
merino25578 merino23580 merino23143
merino25579 0 merino23143
merino25580 merino23580 merino23437
merino25581 0 0
merino25582 merino23052 merino23785
merino25583 merino23052 merino23785
merino25584 0 merino23213
merino25585 merino23454 merino23213
merino25586 0 merino23395
merino25587 merino23446 merino23395
merino25588 0 merino23487
merino25589 0 merino23487
merino25590 merino23454 merino23503
merino25591 0 merino23503
merino25592 merino23290 merino23055
merino25593 merino23290 merino23055
merino25594 merino23446 merino23403
merino25595 merino23446 merino23403
merino25596 merino23454 merino23191
merino25597 merino23454 merino23191
merino25598 0 merino23481
merino25599 merino23516 merino23481
merino25600 0 merino23155
merino25601 0 merino23155
merino25602 merino23582 merino23329
merino25603 merino23582 merino23329
merino25604 0 merino23401
merino25605 merino23158 merino23401
merino25606 merino23290 merino23051
merino25607 merino23290 merino23051
merino25608 merino23158 merino23591
merino25609 0 merino23591
merino25610 merino23158 merino23773
merino25611 0 merino23773
merino25612 merino23582 merino23711
merino25613 merino23582 merino23711
merino25614 merino23582 merino23817
merino25615 merino23582 merino23817
merino25616 merino23290 merino23105
merino25617 merino23290 merino23105
merino25618 merino23446 merino23313
merino25619 merino23446 merino23313
merino25620 merino23582 0
merino25621 merino23582 merino23295
merino25622 merino23474 merino23811
merino25623 merino23474 merino23811
merino25624 merino23446 merino23153
merino25625 merino23446 merino23153
merino25626 merino23580 merino23087
merino25627 0 merino23087
merino25628 0 merino23665
merino25629 merino23582 merino23665
merino25630 merino23158 merino23737
merino25631 0 merino23737
merino25632 merino23534 merino23617
merino25633 merino23534 merino23617
merino25634 merino23534 merino23171
merino25635 0 merino23171
merino25636 0 merino23547
merino25637 merino23534 merino23547
merino25638 merino23534 merino23625
merino25639 merino23534 merino23625
merino25640 merino23454 0
merino25641 merino23454 merino23415
merino25642 0 0
merino25643 merino23454 0
merino25644 0 0
merino25645 merino23290 merino23267
merino25646 merino23290 merino23627
merino25647 0 merino23627
merino25648 0 0
merino25649 merino23290 merino23605
merino25650 merino23158 merino23121
merino25651 0 merino23121
merino25652 0 merino23819
merino25653 merino23582 merino23819
merino25654 merino23158 merino23327
merino25655 merino23158 merino23327
merino25656 merino23474 merino23315
merino25657 merino23474 merino23315
merino25658 merino23580 merino23677
merino25659 0 merino23677
merino25660 merino23290 merino23465
merino25661 merino23290 0
merino25662 0 merino23057
merino25663 merino23534 merino23057
merino25664 0 merino23099
merino25665 merino23582 merino23099
merino25666 merino23534 merino23823
merino25667 merino23534 merino23823
merino25668 0 merino23541
merino25669 0 merino23541
merino25670 merino23446 merino23431
merino25671 merino23446 0
merino25672 0 merino23469
merino25673 0 merino23469
merino25674 merino23580 merino23049
merino25675 merino23580 merino23049
merino25676 merino23580 merino23443
merino25677 merino23580 merino23443
merino25678 merino23454 merino23333
merino25679 merino23454 merino23333
merino25680 merino23582 merino23509
merino25681 0 merino23509
merino25682 merino23454 merino23479
merino25683 0 merino23479
merino25684 0 merino23445
merino25685 merino23158 merino23445
merino25686 merino23052 merino23361
merino25687 0 merino23361
merino25688 0 merino23701
merino25689 0 merino23701
merino25690 0 merino23741
merino25691 0 merino23741
merino25692 merino23582 merino23455
merino25693 merino23582 merino23455
merino25694 merino23290 merino23593
merino25695 merino23290 merino23593
merino25696 merino23516 merino23067
merino25697 merino23516 merino23067
merino25698 0 merino23801
merino25699 merino23474 merino23801
merino25700 merino23158 merino23073
merino25701 merino23158 merino23073
merino25702 merino23534 merino23603
merino25703 0 merino23603
merino25704 0 merino23297
merino25705 merino23158 merino23297
merino25706 merino23474 merino23441
merino25707 merino23474 merino23441
merino25708 merino23534 merino23673
merino25709 0 merino23673
merino25710 merino23534 merino23323
merino25711 merino23534 merino23323
merino25712 merino23580 merino23339
merino25713 merino23580 merino23339
merino25714 0 merino23379
merino25715 merino23580 merino23379
merino25716 merino23446 merino23581
merino25717 0 merino23581
merino25718 merino23580 merino23805
merino25719 0 merino23805
merino25720 merino23516 merino23335
merino25721 0 merino23335
merino25722 merino23158 merino23715
merino25723 merino23158 merino23715
merino25724 merino23582 0
merino25725 0 merino23505
merino25726 merino23474 merino23703
merino25727 0 merino23703
merino25728 merino23516 merino23659
merino25729 merino23516 merino23659
merino25730 0 merino23369
merino25731 merino23446 merino23369
merino25732 0 merino23821
merino25733 merino23516 merino23821
merino25734 merino23052 merino23287
merino25735 merino23052 merino23287
merino25736 0 merino23699
merino25737 0 merino23699
merino25738 merino23516 merino23089
merino25739 merino23516 merino23089
merino25740 merino23580 merino23199
merino25741 merino23580 merino23199
merino25742 merino23474 merino23681
merino25743 merino23474 merino23681
merino25744 merino23158 merino23463
merino25745 merino23158 merino23463
merino25746 merino23580 merino23079
merino25747 merino23580 merino23079
merino25748 merino23474 merino23157
merino25749 merino23474 merino23157
merino25750 merino23534 merino23179
merino25751 merino23534 merino23179
merino25752 merino23580 merino23405
merino25753 merino23580 merino23405
merino25754 merino23582 merino23451
merino25755 merino23582 merino23451
merino25756 merino23580 merino23427
merino25757 0 merino23427
merino25758 merino23582 merino23165
merino25759 merino23582 merino23165
merino25760 merino23052 merino23579
merino25761 merino23052 merino23579
merino25762 0 merino23307
merino25763 merino23290 merino23307
merino25764 merino23052 0
merino25765 0 merino23239
merino25766 0 merino23425
merino25767 merino23290 merino23425
merino25768 merino23454 merino23745
merino25769 0 merino23745
merino25770 merino23446 merino23521
merino25771 merino23446 merino23521
merino25772 merino23290 merino23645
merino25773 0 merino23645
merino25774 merino23516 merino23643
merino25775 merino23516 merino23643
merino25776 merino23446 merino23733
merino25777 merino23446 merino23733
merino25778 merino23582 merino23347
merino25779 merino23582 merino23347
merino25780 merino23582 merino23587
merino25781 merino23582 merino23587
merino25782 merino23290 merino23071
merino25783 merino23290 merino23071
merino25784 0 merino23197
merino25785 merino23158 merino23197
merino25786 0 merino23725
merino25787 merino23454 merino23725
