IId sex Anho Population d_fibra p_vellongras peso_vivo
merino23787 F 2024 Azangaro 13.8 0 46.1
merino23788 M 2024 Azangaro 15.2 4.16 44.4
merino23789 F 2024 Azangaro 15.7 2.06 44.8
merino23790 M 2024 Azangaro 15.6 3.16 43.4
merino23791 F 2024 Azangaro 16.1 0.56 0
merino23792 M 2024 Azangaro 16.4 0.96 45.4
merino23793 F 2024 Azangaro 14.1 0.96 45.1
merino23794 M 2024 Azangaro 16.3 0.86 0
merino23795 F 2024 Azangaro 14.2 0 44.9
merino23796 M 2024 Azangaro 16.7 0.56 45.9
merino23797 F 2024 Azangaro 16.1 1.16 45.9
merino23798 M 2024 Azangaro 15.8 2.26 0
merino23799 F 2024 Azangaro 14.8 0.76 45
merino23800 M 2024 Azangaro 16.8 3.16 46.1
merino23801 F 2024 Azangaro 0 0 43.6
merino23802 M 2024 Azangaro 14.5 1.86 0
merino23803 F 2024 Azangaro 15.8 0 46.8
merino23804 M 2024 Azangaro 16.1 0.16 43.5
merino23805 F 2024 Azangaro 15.5 2.76 45.9
merino23806 M 2024 Azangaro 16.4 0 45.7
merino23807 F 2024 Azangaro 15.9 0 45.6
merino23808 M 2024 Azangaro 15.6 0 44.7
merino23809 F 2024 Azangaro 14.5 0 44.8
merino23810 M 2024 Azangaro 15.6 3.16 0
merino23811 F 2024 Azangaro 15.2 1.46 0
merino23812 M 2024 Azangaro 16.8 0 43.4
merino23813 F 2024 Azangaro 16.4 1.46 45.2
merino23814 M 2024 Azangaro 0 0.76 44.5
merino23815 F 2024 Azangaro 17.9 0.16 43.5
merino23816 M 2024 Azangaro 16.1 1.76 45.3
merino23817 F 2024 Azangaro 15.1 0 46.6
merino23818 M 2024 Azangaro 15.9 2.76 43.3
merino23819 F 2024 Azangaro 15.3 1.26 44.1
merino23820 M 2024 Azangaro 16 1.76 45.6
merino23821 F 2024 Azangaro 15.5 0 0
merino23822 M 2024 Azangaro 15.8 2.26 44.8
merino23823 F 2024 Azangaro 15.3 4.76 43.9
merino23824 M 2024 Azangaro 16.7 4.26 45.8
merino23825 F 2024 Azangaro 0 0 45.1
merino23826 M 2024 Azangaro 15.4 1.26 44.9
merino23827 F 2024 Azangaro 16.5 2.46 45.7
merino23828 M 2024 Azangaro 0 0 46.1
merino23829 F 2024 Azangaro 16 0 45
merino23830 M 2024 Azangaro 14.1 0 43
merino23831 F 2024 Azangaro 16.9 2.56 44.7
merino23832 M 2024 Azangaro 15.5 0.66 0
merino23833 F 2024 Azangaro 14.5 2.06 44.5
merino23834 M 2024 Azangaro 16.7 0 43.9
merino23835 F 2024 Azangaro 15.7 0 46.1
merino23836 M 2024 Ayaviri 16.8 0 44.5
merino23837 F 2024 Ayaviri 17.8 4.76 44.6
merino23838 M 2024 Ayaviri 16.7 2.26 45.7
merino23839 F 2024 Ayaviri 16.2 0.26 45.7
merino23840 M 2024 Ayaviri 0 0 42.8
merino23841 F 2024 Ayaviri 17.4 0 44.1
merino23842 M 2024 Ayaviri 0 0 44
merino23843 F 2024 Ayaviri 15.7 1.76 44.4
merino23844 M 2024 Ayaviri 0 0 42.8
merino23845 F 2024 Ayaviri 15.1 0.76 44.8
merino23846 M 2024 Ayaviri 15.9 4.56 45.5
merino23847 F 2024 Ayaviri 0 5.96 47.1
merino23848 M 2024 Ayaviri 15.2 3.26 45.8
merino23849 F 2024 Ayaviri 16.6 1.66 44.6
merino23850 M 2024 Ayaviri 16 0 45.3
merino23851 F 2024 Ayaviri 17.7 3.66 44.5
merino23852 M 2024 Ayaviri 16.4 3.16 46.2
merino23853 F 2024 Ayaviri 15.8 4.26 0
merino23854 M 2024 Ayaviri 17.1 0 44.7
merino23855 F 2024 Ayaviri 16.4 0 0
merino23856 M 2024 Ayaviri 0 2.56 44.3
merino23857 F 2024 Ayaviri 16.9 0 44.8
merino23858 M 2024 Ayaviri 0 1.46 0
merino23859 F 2024 Ayaviri 0 1.56 44.6
merino23860 M 2024 Ayaviri 16.7 0.56 43.9
merino23861 F 2024 Ayaviri 14.1 2.56 0
merino23862 M 2024 Ayaviri 0 3.26 45.1
merino23863 F 2024 Ayaviri 16.6 4.96 45
merino23864 M 2024 Ayaviri 17 0.66 44.9
merino23865 F 2024 Ayaviri 16.1 1.26 44.6
merino23866 M 2024 Ayaviri 16.3 0 45.8
merino23867 F 2024 Ayaviri 18.2 2.86 44.3
merino23868 M 2024 Ayaviri 0 2.66 43.4
merino23869 F 2024 Ayaviri 15.5 2.66 0
merino23870 M 2024 Ayaviri 15.9 2.96 0
merino23871 F 2024 Ayaviri 18.4 2.16 45
merino23872 M 2024 Ayaviri 16.2 0 47.6
merino23873 F 2024 Ayaviri 15.8 0.76 46
merino23874 M 2024 Ayaviri 17 0.86 46.7
merino23875 F 2024 Ayaviri 16.6 3.46 46.6
merino23876 M 2024 Ayaviri 0 1.36 44.5
merino23877 F 2024 Ayaviri 16.3 2.66 0
merino23878 M 2024 Ayaviri 16.1 1.16 44.4
merino23879 F 2024 Ayaviri 16.7 0 46.7
merino23880 M 2024 Ayaviri 16 1.56 43.6
merino23881 F 2024 Ayaviri 16.4 3.66 45.1
merino23882 M 2024 Ayaviri 16.6 0 45.4
merino23883 F 2024 Ayaviri 15.6 0 43.9
merino23884 M 2024 Ayaviri 16.9 3.46 45.9
merino23885 F 2024 Ayaviri 15.2 0 0
merino23886 M 2024 Ayaviri 16.3 2.86 45.2
merino23887 F 2024 Ayaviri 0 3.56 44.4
merino23888 M 2024 Ayaviri 0 2.56 44.8
merino23889 F 2024 Ayaviri 15.4 3.76 45.4
merino23890 M 2024 Ayaviri 15.5 4.56 45.1
merino23891 F 2024 Ayaviri 14.7 0 45.3
merino23892 M 2024 Ayaviri 15.6 2.56 46.5
merino23893 F 2024 Ayaviri 16.7 3.66 46
merino23894 M 2024 Ayaviri 16.6 0 44.3
merino23895 F 2024 Ayaviri 17.8 0.66 42.4
merino23896 M 2024 Ayaviri 15.1 1.96 45.4
merino23897 F 2024 Ayaviri 16.3 2.36 44.6
merino23898 M 2024 Ayaviri 18.2 0.06 45.1
merino23899 F 2024 Ayaviri 17 2.26 43.6
merino23900 M 2024 Ayaviri 17.1 6.86 45.4
merino23901 F 2024 Ayaviri 16.4 2.36 0
merino23902 M 2024 Ayaviri 15.6 0.96 43.7
merino23903 F 2024 Ayaviri 0 3.16 0
merino23904 M 2024 Ayaviri 15.9 0.56 46.3
merino23905 F 2024 Ayaviri 15.4 2.86 43
merino23906 M 2024 Ayaviri 17.1 4.36 44.5
merino23907 F 2024 Ayaviri 16 3.26 45.5
merino23908 M 2024 Ayaviri 15.6 0.56 0
merino23909 F 2024 Ayaviri 15 3.76 42.6
merino23910 M 2024 Ayaviri 16.1 2.56 0
merino23911 F 2024 Ayaviri 14.1 2.16 46.4
merino23912 M 2024 Ayaviri 17.2 2.06 44.7
merino23913 F 2024 Ayaviri 15.7 1.26 45.1
merino23914 M 2024 Ayaviri 14.4 2.16 45.2
merino23915 F 2024 Ayaviri 13.4 0 47.4
merino23916 M 2024 Ayaviri 14.6 3.26 45.2
merino23917 F 2024 Ayaviri 16.1 0.76 0
merino23918 M 2024 Ayaviri 17.5 1.86 0
merino23919 F 2024 Ayaviri 15.2 3.36 46.4
merino23920 M 2024 Ayaviri 18.1 1.36 43.4
merino23921 F 2024 Ayaviri 17.7 0 43.4
merino23922 M 2024 Ayaviri 16.4 0.66 47.3
merino23923 F 2024 Ayaviri 17.6 0 44.7
merino23924 M 2024 Ayaviri 0 3.16 0
merino23925 F 2024 Ayaviri 14.3 2.06 44.7
merino23926 M 2024 Ayaviri 16.5 2.66 45.2
merino23927 F 2024 Ayaviri 15.9 1.16 44
merino23928 M 2024 Ayaviri 18.4 0 45.4
merino23929 F 2024 Ayaviri 17.4 2.36 44.6
merino23930 M 2024 Ayaviri 0 1.26 44.8
merino23931 F 2024 Ayaviri 16.6 0 44.2
merino23932 M 2024 Ayaviri 16.7 1.16 43.2
merino23933 F 2024 Ayaviri 16.3 0.46 43.8
merino23934 M 2024 Ayaviri 15.7 2.76 44.3
merino23935 F 2024 Ayaviri 16 0 43
merino23936 M 2024 Ayaviri 16.8 1.16 44.2
merino23937 F 2024 Ayaviri 16.2 2.06 44
merino23938 M 2024 Ayaviri 16 1.76 43.8
merino23939 F 2024 Ayaviri 16.3 3.16 44.4
merino23940 M 2024 Ayaviri 16.4 0.56 0
merino23941 F 2024 Ayaviri 17.2 0 46.5
merino23942 M 2024 Ayaviri 15.6 0 0
merino23943 F 2024 Ayaviri 17.4 1.56 45.8
merino23944 M 2024 Ayaviri 16.2 0.66 0
merino23945 F 2024 Ayaviri 16.8 0 44.1
merino23946 M 2024 Ayaviri 15.8 0.06 45.2
merino23947 F 2024 Ayaviri 16.7 1.06 46.3
merino23948 M 2024 Ayaviri 14.9 0.76 0
merino23949 F 2024 Ayaviri 16.6 0 46.1
merino23950 M 2024 Ayaviri 16 0 43.5
merino23951 F 2024 Ayaviri 17 0.36 42.4
merino23952 M 2024 Ayaviri 17.7 0 0
merino23953 F 2024 Ayaviri 17.2 2.66 44.3
merino23954 M 2024 Ayaviri 15.3 2.16 44.6
merino23955 F 2024 Ayaviri 15.8 0.46 44.8
merino23956 M 2024 Ayaviri 19.6 4.56 0
merino23957 F 2024 Ayaviri 18.8 2.56 45.1
merino23958 M 2024 Ayaviri 15.2 1.96 45.8
merino23959 F 2024 Ayaviri 0 0 46.5
merino23960 M 2024 Ayaviri 18.9 5.66 46.1
merino23961 F 2024 Ayaviri 18.5 1.26 47.7
merino23962 M 2024 Ayaviri 18.1 3.56 0
merino23963 F 2024 Ayaviri 17.9 4.16 45.4
merino23964 M 2024 Ayaviri 18.6 4.36 43.7
merino23965 F 2024 Ayaviri 17.3 2.56 45.9
merino23966 M 2024 Ayaviri 17.7 3.16 0
merino23967 F 2024 Ayaviri 15.7 0 0
merino23968 M 2024 Ayaviri 16.1 0 46.4
merino23969 F 2024 Ayaviri 17.3 2.46 46.7
merino23970 M 2024 Ayaviri 19.7 2.66 44.8
merino23971 F 2024 Ayaviri 18.4 2.46 0
merino23972 M 2024 Ayaviri 16.7 5.86 49
merino23973 F 2024 Ayaviri 18.2 0.66 46.1
merino23974 M 2024 Ayaviri 18.7 4.96 46
merino23975 F 2024 Ayaviri 17.4 4.56 0
merino23976 M 2024 Ayaviri 18 2.76 46.5
merino23977 F 2024 Ayaviri 15.7 2.86 45.3
merino23978 M 2024 Ayaviri 17.3 0 44.7
merino23979 F 2024 Ayaviri 17.5 3.46 43.7
merino23980 M 2024 Ayaviri 17.8 2.86 44.5
merino23981 F 2024 Ayaviri 17.7 0 44.4
merino23982 M 2024 Ayaviri 0 0.36 43.1
merino23983 F 2024 Ayaviri 16.8 5.86 44.2
merino23984 M 2024 Ayaviri 18.8 2.66 0
merino23985 F 2024 Ayaviri 0 2.26 45.4
merino23986 M 2024 Ayaviri 16.6 2.16 46.4
merino23987 F 2024 Ayaviri 0 3.96 46.3
merino23988 M 2024 Ayaviri 18.6 2.86 45.7
merino23989 F 2024 Ayaviri 0 4.26 45.7
merino23990 M 2024 Ayaviri 16.9 3.86 0
merino23991 F 2024 Ayaviri 15.2 0 43.5
merino23992 M 2024 Ayaviri 15.6 2.76 46
merino23993 F 2024 Ayaviri 16.3 0 43.8
merino23994 M 2024 Ayaviri 18.1 5.66 0
merino23995 F 2024 Ayaviri 16.5 4.16 44.9
merino23996 M 2024 Ayaviri 17.9 6.06 0
merino23997 F 2024 Ayaviri 16.6 2.76 0
merino23998 M 2024 Ayaviri 0 4.86 46.9
merino23999 F 2024 Ayaviri 17.3 6.06 45.4
merino24000 M 2024 Ayaviri 17.7 0 45.4
merino24001 F 2024 Ayaviri 15.7 0 43.1
merino24002 M 2024 Ayaviri 19.1 0.86 41.5
merino24003 F 2024 Ayaviri 18 0.96 0
merino24004 M 2024 Ayaviri 0 1.46 0
merino24005 F 2024 Ayaviri 16.9 0 0
merino24006 M 2024 Ayaviri 16.3 0 0
merino24007 F 2024 Ayaviri 13.7 4.26 46.5
merino24008 M 2024 Ayaviri 17.4 0 44.6
merino24009 F 2024 Ayaviri 17.9 0 44.2
merino24010 M 2024 Ayaviri 15.4 2.16 0
merino24011 F 2024 Ayaviri 16.2 1.76 44.4
merino24012 M 2024 Ayaviri 16.2 2.76 46
merino24013 F 2024 Ayaviri 16.8 3.06 46.9
merino24014 M 2024 Ayaviri 17.1 3.96 44.8
merino24015 F 2024 Ayaviri 17.1 2.36 46.7
merino24016 M 2024 Ayaviri 16.1 0 45.2
merino24017 F 2024 Ayaviri 17.5 1.16 0
merino24018 M 2024 Ayaviri 17.1 2.46 47.3
merino24019 F 2024 Ayaviri 16.8 4.96 44.1
merino24020 M 2024 Ayaviri 17.6 0 0
merino24021 F 2024 Ayaviri 19.6 0 44.2
merino24022 M 2024 Ayaviri 16.8 0 45.7
merino24023 F 2024 Ayaviri 18.1 2.16 0
merino24024 M 2024 Ayaviri 17.4 0 0
merino24025 F 2024 Ayaviri 16.5 0 45.4
merino24026 M 2024 Ayaviri 16.7 1.06 46.7
merino24027 F 2024 Ayaviri 16.4 0.76 44.5
merino24028 M 2024 Ayaviri 17.8 1.86 44.3
merino24029 F 2024 Ayaviri 17.7 2.36 44
merino24030 M 2024 Ayaviri 17.1 5.36 46.1
merino24031 F 2024 Ayaviri 20.1 5.46 46.1
merino24032 M 2024 Ayaviri 0 0 42.5
merino24033 F 2024 Ayaviri 17.7 1.66 46
merino24034 M 2024 Ayaviri 18.7 3.96 46.2
merino24035 F 2024 Ayaviri 16.6 2.36 0
merino24036 M 2024 Ayaviri 17.6 2.26 43.4
merino24037 F 2024 Ayaviri 17.8 4.06 45
merino24038 M 2024 Ayaviri 16.5 1.76 45.3
merino24039 F 2024 Ayaviri 17.4 2.26 46
merino24040 M 2024 Ayaviri 17.3 0.36 44.7
merino24041 F 2024 Ayaviri 15.4 0.96 45.1
merino24042 M 2024 Ayaviri 20.5 4.36 46.1
merino24043 F 2024 Ayaviri 17.3 1.56 45.3
merino24044 M 2024 Ayaviri 17.5 4.56 0
merino24045 F 2024 Ayaviri 17.9 3.56 46.5
merino24046 M 2024 Ayaviri 0 4.16 45.8
merino24047 F 2024 Ayaviri 16.9 3.66 0
merino24048 M 2024 Ayaviri 16.6 2.46 46.5
merino24049 F 2024 Ayaviri 19.5 0 42.3
merino24050 M 2024 Ayaviri 16.8 2.66 44.7
merino24051 F 2024 Ayaviri 17.2 0 44
merino24052 M 2024 Ayaviri 17 5.26 45.4
merino24053 F 2024 Ayaviri 17.5 4.26 44
merino24054 M 2024 Ayaviri 15.4 0 43.7
merino24055 F 2024 Ayaviri 16.4 0 44.3
merino24056 M 2024 Ayaviri 17.8 2.06 44.7
merino24057 F 2024 Ayaviri 0 1.66 45.5
merino24058 M 2024 Ayaviri 16.7 2.56 47.7
merino24059 F 2024 Ayaviri 0 3.06 45.6
merino24060 M 2024 Ayaviri 0 4.56 0
merino24061 F 2024 Ayaviri 16.6 2.86 0
merino24062 M 2024 Ayaviri 17.8 3.36 0
merino24063 F 2024 Ayaviri 16.9 3.56 46.4
merino24064 M 2024 Ayaviri 18.4 0 47.1
merino24065 F 2024 Ayaviri 15.8 1.66 46.7
merino24066 M 2024 Ayaviri 16.6 5.36 47.9
merino24067 F 2024 Ayaviri 17.5 1.06 43.8
merino24068 M 2024 Ayaviri 16.9 1.36 46.4
merino24069 F 2024 Ayaviri 16.1 5.36 46.4
merino24070 M 2024 Ayaviri 18.8 0 45.1
merino24071 F 2024 Ayaviri 18.2 1.56 44.9
merino24072 M 2024 Ayaviri 15.4 2.56 45.3
merino24073 F 2024 Ayaviri 17.2 5.16 45.4
merino24074 M 2024 Ayaviri 18.7 2.36 0
merino24075 F 2024 Ayaviri 18 0 44.8
merino24076 M 2024 Ayaviri 14.9 0 0
merino24077 F 2024 Ayaviri 16.7 2.46 0
merino24078 M 2024 Ayaviri 0 2.26 44.3
merino24079 F 2024 Ayaviri 17.4 3.06 0
merino24080 M 2024 Ayaviri 15.9 0 0
merino24081 F 2024 Ayaviri 17.6 0 44
merino24082 M 2024 Ayaviri 17.9 4.36 47
merino24083 F 2024 Ayaviri 15.8 3.16 45.9
merino24084 M 2024 Ayaviri 17.5 4.26 44.6
merino24085 F 2024 Ayaviri 18.9 1.06 0
merino24086 M 2024 Ayaviri 18.1 1.16 0
merino24087 F 2024 Ayaviri 0 2.26 0
merino24088 M 2024 Ayaviri 15.7 2.06 46.5
merino24089 F 2024 Ayaviri 16.3 0.76 43.8
merino24090 M 2024 Ayaviri 16.1 0 45
merino24091 F 2024 Ayaviri 0 2.36 46
merino24092 M 2024 Ayaviri 17.6 5.06 44.7
merino24093 F 2024 Ayaviri 17 0 46
merino24094 M 2024 Ayaviri 19 2.36 42.8
merino24095 F 2024 Ayaviri 18.4 3.56 43.6
merino24096 M 2024 Ayaviri 17.7 1.76 44.5
merino24097 F 2024 Ayaviri 19.2 0 45.3
merino24098 M 2024 Ayaviri 0 0 0
merino24099 F 2024 Ayaviri 16.8 0 44.5
merino24100 M 2024 Ayaviri 0 4.86 45.5
merino24101 F 2024 Ayaviri 15.6 6.16 44.4
merino24102 M 2024 Ayaviri 18 2.96 44
merino24103 F 2024 Ayaviri 18.9 1.16 44.2
merino24104 M 2024 Ayaviri 16.4 3.36 0
merino24105 F 2024 Ayaviri 17.9 0 44.5
merino24106 M 2024 Ayaviri 17.8 0.06 0
merino24107 F 2024 Ayaviri 17.5 0 45.5
merino24108 M 2024 Ayaviri 18 0 44.3
merino24109 F 2024 Ayaviri 18.8 1.66 44.3
merino24110 M 2024 Ayaviri 17.9 0 43
merino24111 F 2024 Ayaviri 14.3 2.46 43.9
merino24112 M 2024 Ayaviri 17.4 0 0
merino24113 F 2024 Ayaviri 16.3 2.46 0
merino24114 M 2024 Ayaviri 16.4 0.66 46.7
merino24115 F 2024 Ayaviri 17.6 0 45.8
merino24116 M 2024 Ayaviri 16.5 0 44.5
merino24117 F 2024 Ayaviri 15.9 0.96 44.8
merino24118 M 2024 Ayaviri 15.6 4.86 0
merino24119 F 2024 Ayaviri 19.1 1.56 45.5
merino24120 M 2024 Ayaviri 18.4 1.86 45.3
merino24121 F 2024 Ayaviri 17 3.46 45.1
merino24122 M 2024 Ayaviri 17.9 5.16 46.2
merino24123 F 2024 Ayaviri 17.1 1.36 0
merino24124 M 2024 Ayaviri 18.5 3.96 46.6
merino24125 F 2024 Ayaviri 15.9 1.56 43.9
merino24126 M 2024 Ayaviri 18.1 0 0
merino24127 F 2024 Ayaviri 17.1 0 47
merino24128 M 2024 Ayaviri 17 1.86 44.3
merino24129 F 2024 Ayaviri 0 0 44.2
merino24130 M 2024 Ayaviri 17.3 2.86 44.6
merino24131 F 2024 Ayaviri 17.7 0 46.1
merino24132 M 2024 Ayaviri 0 1.06 46.5
merino24133 F 2024 Ayaviri 16.4 1.06 45.2
merino24134 M 2024 Ayaviri 18.4 1.36 0
merino24135 F 2024 Ayaviri 18.9 3.16 45.8
merino24136 M 2024 Ayaviri 0 0 45.3
merino24137 F 2024 Ayaviri 17.7 2.06 45
merino24138 M 2024 Ayaviri 16.8 0.76 0
merino24139 F 2024 Ayaviri 17 3.36 0
merino24140 M 2024 Ayaviri 17.8 1.56 44.6
merino24141 F 2024 Ayaviri 0 1.86 46
merino24142 M 2024 Ayaviri 16.9 1.06 45.1
merino24143 F 2024 Ayaviri 16.1 3.86 45.6
merino24144 M 2024 Ayaviri 18.9 3.56 0
merino24145 F 2024 Ayaviri 17.5 2.66 46.7
merino24146 M 2024 Ayaviri 17.3 2.86 46.3
merino24147 F 2024 Ayaviri 17 0.96 45.6
merino24148 M 2024 Ayaviri 17.6 4.46 48.2
merino24149 F 2024 Ayaviri 17.8 4.46 45.4
merino24150 M 2024 Ayaviri 0 4.46 0
merino24151 F 2024 Ayaviri 17.2 0 47.1
merino24152 M 2024 Ayaviri 16.5 5.86 46.4
merino24153 F 2024 Ayaviri 17.4 0.16 48.1
merino24154 M 2024 Ayaviri 18.1 0.76 44.5
merino24155 F 2024 Ayaviri 16.9 1.06 43.6
merino24156 M 2024 Ayaviri 16.8 2.36 44.4
merino24157 F 2024 Ayaviri 15 4.86 45.2
merino24158 M 2024 Ayaviri 16.8 6.26 45.8
merino24159 F 2024 Ayaviri 17.7 0 47.1
merino24160 M 2024 Ayaviri 16.4 1.46 45.3
merino24161 F 2024 Ayaviri 16 0 46.2
merino24162 M 2024 Ayaviri 18.1 2.06 46.8
merino24163 F 2024 Ayaviri 15.6 0.16 46.5
merino24164 M 2024 Ayaviri 18.9 3.06 44.4
merino24165 F 2024 Ayaviri 16.5 3.16 46.3
merino24166 M 2024 Ayaviri 18.2 1.16 46.8
merino24167 F 2024 Ayaviri 17.4 1.36 44.4
merino24168 M 2024 Ayaviri 18.1 2.26 43.7
merino24169 F 2024 Ayaviri 17.3 2.36 44.2
merino24170 M 2024 Ayaviri 19.6 3.66 44.3
merino24171 F 2024 Ayaviri 18 2.36 45.2
merino24172 M 2024 Ayaviri 16.9 1.26 43.5
merino24173 F 2024 Ayaviri 17.6 0 43
merino24174 M 2024 Ayaviri 17 0 44
merino24175 F 2024 Ayaviri 17.3 0 45.1
merino24176 M 2024 Ayaviri 18.6 2.56 45.5
merino24177 F 2024 Ayaviri 17.3 0 43.8
merino24178 M 2024 Ayaviri 19.6 3.06 44.7
merino24179 F 2024 Ayaviri 17.3 0.06 45.2
merino24180 M 2024 Ayaviri 16.2 2.76 46
merino24181 F 2024 Ayaviri 16.6 5.16 0
merino24182 M 2024 Ayaviri 16 0 0
merino24183 F 2024 Ayaviri 16.7 1.46 45.3
merino24184 M 2024 Ayaviri 16.1 1.56 45
merino24185 F 2024 Ayaviri 16.5 0 44.3
merino24186 M 2024 Ayaviri 17.9 0 0
merino24187 F 2024 Ayaviri 17.1 2.26 0
merino24188 M 2024 Ayaviri 16.7 5.26 46.1
merino24189 F 2024 Ayaviri 17.2 2.46 45.6
merino24190 M 2024 Ayaviri 17.3 1.06 44.5
merino24191 F 2024 Ayaviri 18.3 0.96 0
merino24192 M 2024 Ayaviri 18.5 0 46.3
merino24193 F 2024 Ayaviri 16.7 0.36 46.7
merino24194 M 2024 Ayaviri 19.5 2.86 46.5
merino24195 F 2024 Ayaviri 18.4 1.96 43
merino24196 M 2024 Ayaviri 17.8 1.06 45.3
merino24197 F 2024 Ayaviri 16.4 4.96 45.9
merino24198 M 2024 Ayaviri 17 0 43.8
merino24199 F 2024 Ayaviri 17.1 6.26 44.8
merino24200 M 2024 Ayaviri 16.5 1.66 45.4
merino24201 F 2024 Ayaviri 17.9 1.96 45.4
merino24202 M 2024 Ayaviri 17.3 2.46 45.9
merino24203 F 2024 Ayaviri 15.5 2.26 44.4
merino24204 M 2024 Ayaviri 16.2 0.16 44.9
merino24205 F 2024 Ayaviri 17.3 2.96 45.6
merino24206 M 2024 Ayaviri 17.1 1.36 44.7
merino24207 F 2024 Ayaviri 16 3.16 44.8
merino24208 M 2024 Ayaviri 16.8 4.36 0
merino24209 F 2024 Ayaviri 19.4 0 46.4
merino24210 M 2024 Ayaviri 18.4 2.66 47.5
merino24211 F 2024 Ayaviri 17 7.26 48.6
merino24212 M 2024 Ayaviri 16.2 1.96 0
merino24213 F 2024 Ayaviri 16.6 2.66 45.3
merino24214 M 2024 Ayaviri 15.5 0 0
merino24215 F 2024 Ayaviri 0 1.66 45.9
merino24216 M 2024 Ayaviri 16.3 2.06 44.5
merino24217 F 2024 Ayaviri 16.2 2.66 46.8
merino24218 M 2024 Ayaviri 17.8 0.66 0
merino24219 F 2024 Ayaviri 16.3 2.96 44.8
merino24220 M 2024 Ayaviri 17.4 0.06 46.1
merino24221 F 2024 Ayaviri 16.5 2.46 0
merino24222 M 2024 Ayaviri 17.7 0 0
merino24223 F 2024 Ayaviri 18.9 2.46 0
merino24224 M 2024 Ayaviri 18.4 5.16 0
merino24225 F 2024 Ayaviri 16.4 4.36 47.1
merino24226 M 2024 Ayaviri 17.2 0.96 43.9
merino24227 F 2024 Ayaviri 18.4 0 43.5
merino24228 M 2024 Ayaviri 17.3 3.16 0
merino24229 F 2024 Ayaviri 18.2 0 45.3
merino24230 M 2024 Ayaviri 18.2 0 46.9
merino24231 F 2024 Ayaviri 17.4 0 46
merino24232 M 2024 Ayaviri 19.1 3.06 44.5
merino24233 F 2024 Ayaviri 16.3 3.96 46.8
merino24234 M 2024 Ayaviri 16.7 0 45.8
merino24235 F 2024 Ayaviri 18.5 0 46.1
merino24236 M 2024 Ayaviri 19.7 4.86 46.1
merino24237 F 2024 Ayaviri 18.7 4.56 42.5
merino24238 M 2024 Ayaviri 20.6 0 45.4
merino24239 F 2024 Ayaviri 0 3.46 0
merino24240 M 2024 Ayaviri 16.7 2.66 45.7
merino24241 F 2024 Ayaviri 17.6 2.36 0
merino24242 M 2024 Ayaviri 14 0 43.6
merino24243 F 2024 Ayaviri 17.3 1.96 45.2
merino24244 M 2024 Ayaviri 18.3 0 48.1
merino24245 F 2024 Ayaviri 17.6 0 46.5
merino24246 M 2024 Ayaviri 17.9 1.56 43.6
merino24247 F 2024 Ayaviri 19.3 0.46 0
merino24248 M 2024 Ayaviri 0 0.56 46.9
merino24249 F 2024 Ayaviri 17.1 0 45.7
merino24250 M 2024 Ayaviri 16.1 1.46 44.4
merino24251 F 2024 Ayaviri 19 0 45.6
merino24252 M 2024 Ayaviri 17.2 0 0
merino24253 F 2024 Ayaviri 17.3 0 44.3
merino24254 M 2024 Ayaviri 0 2.66 46.4
merino24255 F 2024 Ayaviri 18.1 1.96 0
merino24256 M 2024 Ayaviri 17 0 0
merino24257 F 2024 Ayaviri 16.6 0 44.1
merino24258 M 2024 Ayaviri 16 0 44.6
merino24259 F 2024 Ayaviri 16 2.46 0
merino24260 M 2024 Ayaviri 17.2 0 43.5
merino24261 F 2024 Ayaviri 14.9 1.26 0
merino24262 M 2024 Ayaviri 17.8 0.16 43.1
merino24263 F 2024 Ayaviri 18.4 1.16 44.5
merino24264 M 2024 Ayaviri 0 0.56 44.9
merino24265 F 2024 Ayaviri 17.1 1.46 0
merino24266 M 2024 Ayaviri 18.1 0.96 44.7
merino24267 F 2024 Ayaviri 18.5 5.76 46
merino24268 M 2024 Ayaviri 18.1 1.66 45.1
merino24269 F 2024 Ayaviri 17.2 3.06 43.9
merino24270 M 2024 Ayaviri 16.4 0.06 46
merino24271 F 2024 Ayaviri 17.8 1.06 0
merino24272 M 2024 Ayaviri 17.7 1.76 46.8
merino24273 F 2024 Ayaviri 17.5 2.16 44.9
merino24274 M 2024 Ayaviri 16.5 0 46.4
merino24275 F 2024 Ayaviri 0 2.96 45.7
merino24276 M 2024 Ayaviri 16 4.86 0
merino24277 F 2024 Ayaviri 0 3.56 44.8
merino24278 M 2024 Ayaviri 18.5 0 46
merino24279 F 2024 Ayaviri 16.2 0.76 45.4
merino24280 M 2024 Ayaviri 15.9 0 44.2
merino24281 F 2024 Ayaviri 15.6 0 45.8
merino24282 M 2024 Ayaviri 15.9 4.66 45.6
merino24283 F 2024 Ayaviri 16.8 0 44.4
merino24284 M 2024 Ayaviri 16.3 3.76 46.5
merino24285 F 2024 Ayaviri 19.1 1.56 0
merino24286 M 2024 Ayaviri 16.3 3.26 45
merino24287 F 2024 Ayaviri 17.9 0 45.7
merino24288 M 2024 Ayaviri 15 6.56 45.6
merino24289 F 2024 Ayaviri 17 2.16 44.4
merino24290 M 2024 Ayaviri 17.1 1.46 43.7
merino24291 F 2024 Ayaviri 16.9 0.96 45.9
merino24292 M 2024 Ayaviri 16.2 1.66 47.9
merino24293 F 2024 Ayaviri 17.5 2.26 0
merino24294 M 2024 Ayaviri 17.9 2.76 0
